,Task,Granularity,Complexity,Trial,Individual,Performance
4640,Easy-to-hard,7,9,0,Open,0.9994000000000008
4641,Easy-to-hard,7,9,0,Conservative ,0.9872260000000008
4642,Easy-to-hard,7,9,1,Open,0.9998999999999989
4643,Easy-to-hard,7,9,1,Conservative ,0.986629999999999
4644,Easy-to-hard,7,9,2,Open,0.8912839999999997
4645,Easy-to-hard,7,9,2,Conservative ,0.77294
4646,Easy-to-hard,7,9,3,Open,1.0
4647,Easy-to-hard,7,9,3,Conservative ,0.98332
4648,Easy-to-hard,7,9,4,Open,0.9996999999999993
4649,Easy-to-hard,7,9,4,Conservative ,0.9797079999999994
4650,Easy-to-hard,7,9,5,Open,0.8918399999999999
4651,Easy-to-hard,7,9,5,Conservative ,0.8117220000000002
4652,Easy-to-hard,7,9,6,Open,1.0
4653,Easy-to-hard,7,9,6,Conservative ,0.98
4654,Easy-to-hard,7,9,7,Open,0.9998999999999989
4655,Easy-to-hard,7,9,7,Conservative ,0.979901999999999
4656,Easy-to-hard,7,9,8,Open,0.9996999999999993
4657,Easy-to-hard,7,9,8,Conservative ,0.9812739999999994
4658,Easy-to-hard,7,9,9,Open,1.0
4659,Easy-to-hard,7,9,9,Conservative ,0.98
4660,Easy-to-hard,7,10,0,Open,1.0
4661,Easy-to-hard,7,10,0,Conservative ,0.987056
4662,Easy-to-hard,7,10,1,Open,0.9996999999999993
4663,Easy-to-hard,7,10,1,Conservative ,0.9986819999999993
4664,Easy-to-hard,7,10,2,Open,1.0
4665,Easy-to-hard,7,10,2,Conservative ,0.995804
4666,Easy-to-hard,7,10,3,Open,0.7078160000000001
4667,Easy-to-hard,7,10,3,Conservative ,0.6608679999999998
4668,Easy-to-hard,7,10,4,Open,1.0
4669,Easy-to-hard,7,10,4,Conservative ,0.988532
4670,Easy-to-hard,7,10,5,Open,0.865758
4671,Easy-to-hard,7,10,5,Conservative ,0.7657219999999999
4672,Easy-to-hard,7,10,6,Open,0.9998999999999989
4673,Easy-to-hard,7,10,6,Conservative ,0.979901999999999
4674,Easy-to-hard,7,10,7,Open,0.9715479999999999
4675,Easy-to-hard,7,10,7,Conservative ,0.823566
4676,Easy-to-hard,7,10,8,Open,1.0
4677,Easy-to-hard,7,10,8,Conservative ,0.98007
4678,Easy-to-hard,7,10,9,Open,1.0
4679,Easy-to-hard,7,10,9,Conservative ,0.98272
4680,Easy-to-hard,7,11,0,Open,1.0
4681,Easy-to-hard,7,11,0,Conservative ,0.9732940000000001
4682,Easy-to-hard,7,11,1,Open,1.0
4683,Easy-to-hard,7,11,1,Conservative ,0.98
4684,Easy-to-hard,7,11,2,Open,0.9996999999999993
4685,Easy-to-hard,7,11,2,Conservative ,0.9806759999999995
4686,Easy-to-hard,7,11,3,Open,0.9998999999999989
4687,Easy-to-hard,7,11,3,Conservative ,0.9823919999999989
4688,Easy-to-hard,7,11,4,Open,0.9996000000000008
4689,Easy-to-hard,7,11,4,Conservative ,0.9895620000000008
4690,Easy-to-hard,7,11,5,Open,1.0
4691,Easy-to-hard,7,11,5,Conservative ,0.960538
4692,Easy-to-hard,7,11,6,Open,0.9988000000000007
4693,Easy-to-hard,7,11,6,Conservative ,0.9830399999999997
4694,Easy-to-hard,7,11,7,Open,0.9195320000000001
4695,Easy-to-hard,7,11,7,Conservative ,0.7089480000000001
4696,Easy-to-hard,7,11,8,Open,0.9998000000000004
4697,Easy-to-hard,7,11,8,Conservative ,0.9797720000000002
4698,Easy-to-hard,7,11,9,Open,1.0
4699,Easy-to-hard,7,11,9,Conservative ,0.9786239999999999
4700,Easy-to-hard,7,12,0,Open,0.8619959999999998
4701,Easy-to-hard,7,12,0,Conservative ,0.5291140000000003
4702,Easy-to-hard,7,12,1,Open,0.9998999999999989
4703,Easy-to-hard,7,12,1,Conservative ,0.9649019999999991
4704,Easy-to-hard,7,12,2,Open,0.9998999999999989
4705,Easy-to-hard,7,12,2,Conservative ,0.9390499999999992
4706,Easy-to-hard,7,12,3,Open,1.0
4707,Easy-to-hard,7,12,3,Conservative ,0.917756
4708,Easy-to-hard,7,12,4,Open,0.7913579999999999
4709,Easy-to-hard,7,12,4,Conservative ,0.6836479999999999
4710,Easy-to-hard,7,12,5,Open,1.0
4711,Easy-to-hard,7,12,5,Conservative ,0.988028
4712,Easy-to-hard,7,12,6,Open,0.9701360000000007
4713,Easy-to-hard,7,12,6,Conservative ,0.9373960000000006
4714,Easy-to-hard,7,12,7,Open,1.0
4715,Easy-to-hard,7,12,7,Conservative ,0.9746719999999999
4716,Easy-to-hard,7,12,8,Open,1.0
4717,Easy-to-hard,7,12,8,Conservative ,0.889472
4718,Easy-to-hard,7,12,9,Open,1.0
4719,Easy-to-hard,7,12,9,Conservative ,0.97275
4720,Easy-to-hard,7,13,0,Open,0.7511140000000001
4721,Easy-to-hard,7,13,0,Conservative ,0.6625280000000001
4722,Easy-to-hard,7,13,1,Open,0.9112979999999992
4723,Easy-to-hard,7,13,1,Conservative ,0.6581240000000002
4724,Easy-to-hard,7,13,2,Open,1.0
4725,Easy-to-hard,7,13,2,Conservative ,0.9201879999999999
4726,Easy-to-hard,7,13,3,Open,1.0
4727,Easy-to-hard,7,13,3,Conservative ,0.9129600000000001
4728,Easy-to-hard,7,13,4,Open,0.837302
4729,Easy-to-hard,7,13,4,Conservative ,0.6339899999999999
4730,Easy-to-hard,7,13,5,Open,1.0
4731,Easy-to-hard,7,13,5,Conservative ,0.9492659999999999
4732,Easy-to-hard,7,13,6,Open,0.9998000000000004
4733,Easy-to-hard,7,13,6,Conservative ,0.9044780000000003
4734,Easy-to-hard,7,13,7,Open,0.7101580000000002
4735,Easy-to-hard,7,13,7,Conservative ,0.531076
4736,Easy-to-hard,7,13,8,Open,0.8573019999999992
4737,Easy-to-hard,7,13,8,Conservative ,0.6158960000000002
4738,Easy-to-hard,7,13,9,Open,0.9998999999999989
4739,Easy-to-hard,7,13,9,Conservative ,0.8039139999999996
4740,Easy-to-hard,7,14,0,Open,1.0
4741,Easy-to-hard,7,14,0,Conservative ,0.8852579999999998
4742,Easy-to-hard,7,14,1,Open,0.5392800000000001
4743,Easy-to-hard,7,14,1,Conservative ,0.5520320000000001
4744,Easy-to-hard,7,14,2,Open,0.6998440000000002
4745,Easy-to-hard,7,14,2,Conservative ,0.4141519999999999
4746,Easy-to-hard,7,14,3,Open,0.8218279999999997
4747,Easy-to-hard,7,14,3,Conservative ,0.727142
4748,Easy-to-hard,7,14,4,Open,0.8019300000000001
4749,Easy-to-hard,7,14,4,Conservative ,0.574022
4750,Easy-to-hard,7,14,5,Open,0.8223279999999995
4751,Easy-to-hard,7,14,5,Conservative ,0.6864679999999999
4752,Easy-to-hard,7,14,6,Open,0.6496940000000001
4753,Easy-to-hard,7,14,6,Conservative ,0.631366
4754,Easy-to-hard,7,14,7,Open,0.534992
4755,Easy-to-hard,7,14,7,Conservative ,0.4649440000000001
4756,Easy-to-hard,7,14,8,Open,0.5091699999999999
4757,Easy-to-hard,7,14,8,Conservative ,0.419592
4758,Easy-to-hard,7,14,9,Open,0.95147
4759,Easy-to-hard,7,14,9,Conservative ,0.7559739999999999
4760,Easy-to-hard,8,1,0,Open,1.0
4761,Easy-to-hard,8,1,0,Conservative ,0.988034
4762,Easy-to-hard,8,1,1,Open,1.0
4763,Easy-to-hard,8,1,1,Conservative ,0.980716
4764,Easy-to-hard,8,1,2,Open,1.0
4765,Easy-to-hard,8,1,2,Conservative ,0.9830960000000001
4766,Easy-to-hard,8,1,3,Open,1.0
4767,Easy-to-hard,8,1,3,Conservative ,0.98
4768,Easy-to-hard,8,1,4,Open,1.0
4769,Easy-to-hard,8,1,4,Conservative ,0.9801519999999999
4770,Easy-to-hard,8,1,5,Open,1.0
4771,Easy-to-hard,8,1,5,Conservative ,0.9940720000000001
4772,Easy-to-hard,8,1,6,Open,1.0
4773,Easy-to-hard,8,1,6,Conservative ,0.9999039999999999
4774,Easy-to-hard,8,1,7,Open,1.0
4775,Easy-to-hard,8,1,7,Conservative ,0.9800239999999999
4776,Easy-to-hard,8,1,8,Open,1.0
4777,Easy-to-hard,8,1,8,Conservative ,0.98
4778,Easy-to-hard,8,1,9,Open,1.0
4779,Easy-to-hard,8,1,9,Conservative ,0.991298
4780,Easy-to-hard,8,2,0,Open,1.0
4781,Easy-to-hard,8,2,0,Conservative ,0.980002
4782,Easy-to-hard,8,2,1,Open,1.0
4783,Easy-to-hard,8,2,1,Conservative ,0.980076
4784,Easy-to-hard,8,2,2,Open,1.0
4785,Easy-to-hard,8,2,2,Conservative ,0.98051
4786,Easy-to-hard,8,2,3,Open,1.0
4787,Easy-to-hard,8,2,3,Conservative ,0.980448
4788,Easy-to-hard,8,2,4,Open,1.0
4789,Easy-to-hard,8,2,4,Conservative ,0.980844
4790,Easy-to-hard,8,2,5,Open,1.0
4791,Easy-to-hard,8,2,5,Conservative ,0.981662
4792,Easy-to-hard,8,2,6,Open,1.0
4793,Easy-to-hard,8,2,6,Conservative ,0.98
4794,Easy-to-hard,8,2,7,Open,1.0
4795,Easy-to-hard,8,2,7,Conservative ,0.980046
4796,Easy-to-hard,8,2,8,Open,1.0
4797,Easy-to-hard,8,2,8,Conservative ,0.9837
4798,Easy-to-hard,8,2,9,Open,1.0
4799,Easy-to-hard,8,2,9,Conservative ,0.9841540000000001
4800,Easy-to-hard,8,3,0,Open,1.0
4801,Easy-to-hard,8,3,0,Conservative ,0.98
4802,Easy-to-hard,8,3,1,Open,1.0
4803,Easy-to-hard,8,3,1,Conservative ,0.981666
4804,Easy-to-hard,8,3,2,Open,1.0
4805,Easy-to-hard,8,3,2,Conservative ,0.980684
4806,Easy-to-hard,8,3,3,Open,1.0
4807,Easy-to-hard,8,3,3,Conservative ,0.98
4808,Easy-to-hard,8,3,4,Open,1.0
4809,Easy-to-hard,8,3,4,Conservative ,0.9800660000000001
4810,Easy-to-hard,8,3,5,Open,1.0
4811,Easy-to-hard,8,3,5,Conservative ,0.9804179999999999
4812,Easy-to-hard,8,3,6,Open,1.0
4813,Easy-to-hard,8,3,6,Conservative ,0.9836400000000001
4814,Easy-to-hard,8,3,7,Open,1.0
4815,Easy-to-hard,8,3,7,Conservative ,0.980084
4816,Easy-to-hard,8,3,8,Open,1.0
4817,Easy-to-hard,8,3,8,Conservative ,0.996506
4818,Easy-to-hard,8,3,9,Open,1.0
4819,Easy-to-hard,8,3,9,Conservative ,0.98
4820,Easy-to-hard,8,4,0,Open,1.0
4821,Easy-to-hard,8,4,0,Conservative ,0.988192
4822,Easy-to-hard,8,4,1,Open,1.0
4823,Easy-to-hard,8,4,1,Conservative ,0.9800920000000001
4824,Easy-to-hard,8,4,2,Open,1.0
4825,Easy-to-hard,8,4,2,Conservative ,0.98005
4826,Easy-to-hard,8,4,3,Open,1.0
4827,Easy-to-hard,8,4,3,Conservative ,0.980004
4828,Easy-to-hard,8,4,4,Open,1.0
4829,Easy-to-hard,8,4,4,Conservative ,0.980164
4830,Easy-to-hard,8,4,5,Open,1.0
4831,Easy-to-hard,8,4,5,Conservative ,0.98
4832,Easy-to-hard,8,4,6,Open,1.0
4833,Easy-to-hard,8,4,6,Conservative ,0.98019
4834,Easy-to-hard,8,4,7,Open,1.0
4835,Easy-to-hard,8,4,7,Conservative ,0.997284
4836,Easy-to-hard,8,4,8,Open,1.0
4837,Easy-to-hard,8,4,8,Conservative ,0.982318
4838,Easy-to-hard,8,4,9,Open,1.0
4839,Easy-to-hard,8,4,9,Conservative ,0.9818479999999999
4840,Easy-to-hard,8,5,0,Open,1.0
4841,Easy-to-hard,8,5,0,Conservative ,0.9801380000000001
4842,Easy-to-hard,8,5,1,Open,1.0
4843,Easy-to-hard,8,5,1,Conservative ,0.98012
4844,Easy-to-hard,8,5,2,Open,1.0
4845,Easy-to-hard,8,5,2,Conservative ,0.98001
4846,Easy-to-hard,8,5,3,Open,1.0
4847,Easy-to-hard,8,5,3,Conservative ,0.980006
4848,Easy-to-hard,8,5,4,Open,1.0
4849,Easy-to-hard,8,5,4,Conservative ,0.986654
4850,Easy-to-hard,8,5,5,Open,1.0
4851,Easy-to-hard,8,5,5,Conservative ,0.980056
4852,Easy-to-hard,8,5,6,Open,1.0
4853,Easy-to-hard,8,5,6,Conservative ,0.980112
4854,Easy-to-hard,8,5,7,Open,1.0
4855,Easy-to-hard,8,5,7,Conservative ,0.9804219999999999
4856,Easy-to-hard,8,5,8,Open,1.0
4857,Easy-to-hard,8,5,8,Conservative ,0.984268
4858,Easy-to-hard,8,5,9,Open,1.0
4859,Easy-to-hard,8,5,9,Conservative ,0.9814539999999999
4860,Easy-to-hard,8,6,0,Open,1.0
4861,Easy-to-hard,8,6,0,Conservative ,0.980012
4862,Easy-to-hard,8,6,1,Open,1.0
4863,Easy-to-hard,8,6,1,Conservative ,0.9846280000000001
4864,Easy-to-hard,8,6,2,Open,1.0
4865,Easy-to-hard,8,6,2,Conservative ,0.98103
4866,Easy-to-hard,8,6,3,Open,1.0
4867,Easy-to-hard,8,6,3,Conservative ,0.981942
4868,Easy-to-hard,8,6,4,Open,1.0
4869,Easy-to-hard,8,6,4,Conservative ,0.98
4870,Easy-to-hard,8,6,5,Open,1.0
4871,Easy-to-hard,8,6,5,Conservative ,0.980048
4872,Easy-to-hard,8,6,6,Open,1.0
4873,Easy-to-hard,8,6,6,Conservative ,0.99201
4874,Easy-to-hard,8,6,7,Open,0.9998999999999989
4875,Easy-to-hard,8,6,7,Conservative ,0.979909999999999
4876,Easy-to-hard,8,6,8,Open,1.0
4877,Easy-to-hard,8,6,8,Conservative ,0.98
4878,Easy-to-hard,8,6,9,Open,1.0
4879,Easy-to-hard,8,6,9,Conservative ,0.991376
4880,Easy-to-hard,8,7,0,Open,1.0
4881,Easy-to-hard,8,7,0,Conservative ,0.9944280000000001
4882,Easy-to-hard,8,7,1,Open,1.0
4883,Easy-to-hard,8,7,1,Conservative ,0.980712
4884,Easy-to-hard,8,7,2,Open,1.0
4885,Easy-to-hard,8,7,2,Conservative ,0.981114
4886,Easy-to-hard,8,7,3,Open,1.0
4887,Easy-to-hard,8,7,3,Conservative ,0.980094
4888,Easy-to-hard,8,7,4,Open,1.0
4889,Easy-to-hard,8,7,4,Conservative ,0.9823000000000001
4890,Easy-to-hard,8,7,5,Open,1.0
4891,Easy-to-hard,8,7,5,Conservative ,0.980056
4892,Easy-to-hard,8,7,6,Open,1.0
4893,Easy-to-hard,8,7,6,Conservative ,0.98
4894,Easy-to-hard,8,7,7,Open,1.0
4895,Easy-to-hard,8,7,7,Conservative ,0.9890399999999999
4896,Easy-to-hard,8,7,8,Open,1.0
4897,Easy-to-hard,8,7,8,Conservative ,0.982892
4898,Easy-to-hard,8,7,9,Open,1.0
4899,Easy-to-hard,8,7,9,Conservative ,0.98
4900,Easy-to-hard,8,8,0,Open,1.0
4901,Easy-to-hard,8,8,0,Conservative ,0.9801420000000001
4902,Easy-to-hard,8,8,1,Open,1.0
4903,Easy-to-hard,8,8,1,Conservative ,0.980434
4904,Easy-to-hard,8,8,2,Open,0.885788
4905,Easy-to-hard,8,8,2,Conservative ,0.8023000000000002
4906,Easy-to-hard,8,8,3,Open,0.9996999999999993
4907,Easy-to-hard,8,8,3,Conservative ,0.9809179999999994
4908,Easy-to-hard,8,8,4,Open,0.9996999999999993
4909,Easy-to-hard,8,8,4,Conservative ,0.9797139999999993
4910,Easy-to-hard,8,8,5,Open,1.0
4911,Easy-to-hard,8,8,5,Conservative ,0.998032
4912,Easy-to-hard,8,8,6,Open,1.0
4913,Easy-to-hard,8,8,6,Conservative ,0.984536
4914,Easy-to-hard,8,8,7,Open,1.0
4915,Easy-to-hard,8,8,7,Conservative ,0.98
4916,Easy-to-hard,8,8,8,Open,0.9996999999999993
4917,Easy-to-hard,8,8,8,Conservative ,0.9930479999999993
4918,Easy-to-hard,8,8,9,Open,1.0
4919,Easy-to-hard,8,8,9,Conservative ,0.9805800000000001
4920,Easy-to-hard,8,9,0,Open,0.7553420000000002
4921,Easy-to-hard,8,9,0,Conservative ,0.7301219999999999
4922,Easy-to-hard,8,9,1,Open,1.0
4923,Easy-to-hard,8,9,1,Conservative ,0.98008
4924,Easy-to-hard,8,9,2,Open,1.0
4925,Easy-to-hard,8,9,2,Conservative ,0.98965
4926,Easy-to-hard,8,9,3,Open,0.9998999999999989
4927,Easy-to-hard,8,9,3,Conservative ,0.979921999999999
4928,Easy-to-hard,8,9,4,Open,0.9902059999999996
4929,Easy-to-hard,8,9,4,Conservative ,0.85119
4930,Easy-to-hard,8,9,5,Open,1.0
4931,Easy-to-hard,8,9,5,Conservative ,0.982374
4932,Easy-to-hard,8,9,6,Open,0.6364000000000001
4933,Easy-to-hard,8,9,6,Conservative ,0.2644200000000001
4934,Easy-to-hard,8,9,7,Open,0.9998999999999989
4935,Easy-to-hard,8,9,7,Conservative ,0.979901999999999
4936,Easy-to-hard,8,9,8,Open,1.0
4937,Easy-to-hard,8,9,8,Conservative ,0.98
4938,Easy-to-hard,8,9,9,Open,1.0
4939,Easy-to-hard,8,9,9,Conservative ,0.982446
4940,Easy-to-hard,8,10,0,Open,0.8714660000000005
4941,Easy-to-hard,8,10,0,Conservative ,0.608768
4942,Easy-to-hard,8,10,1,Open,0.7099120000000002
4943,Easy-to-hard,8,10,1,Conservative ,0.5272860000000001
4944,Easy-to-hard,8,10,2,Open,1.0
4945,Easy-to-hard,8,10,2,Conservative ,0.9861679999999999
4946,Easy-to-hard,8,10,3,Open,1.0
4947,Easy-to-hard,8,10,3,Conservative ,0.980534
4948,Easy-to-hard,8,10,4,Open,0.9998999999999989
4949,Easy-to-hard,8,10,4,Conservative ,0.985779999999999
4950,Easy-to-hard,8,10,5,Open,1.0
4951,Easy-to-hard,8,10,5,Conservative ,0.988318
4952,Easy-to-hard,8,10,6,Open,1.0
4953,Easy-to-hard,8,10,6,Conservative ,0.980674
4954,Easy-to-hard,8,10,7,Open,0.859614
4955,Easy-to-hard,8,10,7,Conservative ,0.5686540000000001
4956,Easy-to-hard,8,10,8,Open,0.9998000000000004
4957,Easy-to-hard,8,10,8,Conservative ,0.9800680000000003
4958,Easy-to-hard,8,10,9,Open,1.0
4959,Easy-to-hard,8,10,9,Conservative ,0.986962
4960,Easy-to-hard,8,11,0,Open,1.0
4961,Easy-to-hard,8,11,0,Conservative ,0.9432600000000001
4962,Easy-to-hard,8,11,1,Open,0.9998000000000004
4963,Easy-to-hard,8,11,1,Conservative ,0.9798040000000003
4964,Easy-to-hard,8,11,2,Open,0.9998999999999989
4965,Easy-to-hard,8,11,2,Conservative ,0.9799059999999991
4966,Easy-to-hard,8,11,3,Open,0.9998000000000004
4967,Easy-to-hard,8,11,3,Conservative ,0.9799660000000003
4968,Easy-to-hard,8,11,4,Open,1.0
4969,Easy-to-hard,8,11,4,Conservative ,0.978112
4970,Easy-to-hard,8,11,5,Open,1.0
4971,Easy-to-hard,8,11,5,Conservative ,0.966678
4972,Easy-to-hard,8,11,6,Open,0.8425259999999999
4973,Easy-to-hard,8,11,6,Conservative ,0.7643900000000002
4974,Easy-to-hard,8,11,7,Open,0.8845980000000001
4975,Easy-to-hard,8,11,7,Conservative ,0.634024
4976,Easy-to-hard,8,11,8,Open,1.0
4977,Easy-to-hard,8,11,8,Conservative ,0.984224
4978,Easy-to-hard,8,11,9,Open,1.0
4979,Easy-to-hard,8,11,9,Conservative ,0.9808199999999999
4980,Easy-to-hard,8,12,0,Open,1.0
4981,Easy-to-hard,8,12,0,Conservative ,0.980278
4982,Easy-to-hard,8,12,1,Open,1.0
4983,Easy-to-hard,8,12,1,Conservative ,0.978792
4984,Easy-to-hard,8,12,2,Open,0.9983000000000003
4985,Easy-to-hard,8,12,2,Conservative ,0.9781320000000002
4986,Easy-to-hard,8,12,3,Open,0.8476380000000002
4987,Easy-to-hard,8,12,3,Conservative ,0.680808
4988,Easy-to-hard,8,12,4,Open,0.9998999999999989
4989,Easy-to-hard,8,12,4,Conservative ,0.979939999999999
4990,Easy-to-hard,8,12,5,Open,0.9994999999999995
4991,Easy-to-hard,8,12,5,Conservative ,0.9795119999999996
4992,Easy-to-hard,8,12,6,Open,1.0
4993,Easy-to-hard,8,12,6,Conservative ,0.9827539999999999
4994,Easy-to-hard,8,12,7,Open,1.0
4995,Easy-to-hard,8,12,7,Conservative ,0.9807680000000001
4996,Easy-to-hard,8,12,8,Open,0.9998999999999989
4997,Easy-to-hard,8,12,8,Conservative ,0.979913999999999
4998,Easy-to-hard,8,12,9,Open,0.8086459999999999
4999,Easy-to-hard,8,12,9,Conservative ,0.6276879999999999
5000,Easy-to-hard,8,13,0,Open,1.0
5001,Easy-to-hard,8,13,0,Conservative ,0.980158
5002,Easy-to-hard,8,13,1,Open,1.0
5003,Easy-to-hard,8,13,1,Conservative ,0.94818
5004,Easy-to-hard,8,13,2,Open,0.926252
5005,Easy-to-hard,8,13,2,Conservative ,0.6279319999999999
5006,Easy-to-hard,8,13,3,Open,1.0
5007,Easy-to-hard,8,13,3,Conservative ,0.956854
5008,Easy-to-hard,8,13,4,Open,1.0
5009,Easy-to-hard,8,13,4,Conservative ,0.980698
5010,Easy-to-hard,8,13,5,Open,0.9515459999999999
5011,Easy-to-hard,8,13,5,Conservative ,0.6216219999999999
5012,Easy-to-hard,8,13,6,Open,1.0
5013,Easy-to-hard,8,13,6,Conservative ,0.9563219999999998
5014,Easy-to-hard,8,13,7,Open,1.0
5015,Easy-to-hard,8,13,7,Conservative ,0.980678
5016,Easy-to-hard,8,13,8,Open,1.0
5017,Easy-to-hard,8,13,8,Conservative ,0.9555900000000002
5018,Easy-to-hard,8,13,9,Open,0.9990999999999991
5019,Easy-to-hard,8,13,9,Conservative ,0.9819239999999992
5020,Easy-to-hard,8,14,0,Open,0.47749400000000003
5021,Easy-to-hard,8,14,0,Conservative ,0.3952979999999999
5022,Easy-to-hard,8,14,1,Open,1.0
5023,Easy-to-hard,8,14,1,Conservative ,0.948506
5024,Easy-to-hard,8,14,2,Open,0.9802639999999999
5025,Easy-to-hard,8,14,2,Conservative ,0.626938
5026,Easy-to-hard,8,14,3,Open,1.0
5027,Easy-to-hard,8,14,3,Conservative ,0.9105679999999999
5028,Easy-to-hard,8,14,4,Open,1.0
5029,Easy-to-hard,8,14,4,Conservative ,0.8524559999999998
5030,Easy-to-hard,8,14,5,Open,0.81048
5031,Easy-to-hard,8,14,5,Conservative ,0.654596
5032,Easy-to-hard,8,14,6,Open,0.625202
5033,Easy-to-hard,8,14,6,Conservative ,0.5939859999999999
5034,Easy-to-hard,8,14,7,Open,0.786478
5035,Easy-to-hard,8,14,7,Conservative ,0.7307939999999999
5036,Easy-to-hard,8,14,8,Open,0.5610319999999999
5037,Easy-to-hard,8,14,8,Conservative ,0.453984
5038,Easy-to-hard,8,14,9,Open,0.7422719999999998
5039,Easy-to-hard,8,14,9,Conservative ,0.6688620000000001
5040,Easy-to-hard,9,1,0,Open,1.0
5041,Easy-to-hard,9,1,0,Conservative ,0.980006
5042,Easy-to-hard,9,1,1,Open,1.0
5043,Easy-to-hard,9,1,1,Conservative ,0.99198
5044,Easy-to-hard,9,1,2,Open,1.0
5045,Easy-to-hard,9,1,2,Conservative ,0.98
5046,Easy-to-hard,9,1,3,Open,1.0
5047,Easy-to-hard,9,1,3,Conservative ,0.994338
5048,Easy-to-hard,9,1,4,Open,1.0
5049,Easy-to-hard,9,1,4,Conservative ,0.98
5050,Easy-to-hard,9,1,5,Open,1.0
5051,Easy-to-hard,9,1,5,Conservative ,0.9999899999999999
5052,Easy-to-hard,9,1,6,Open,1.0
5053,Easy-to-hard,9,1,6,Conservative ,0.9922660000000001
5054,Easy-to-hard,9,1,7,Open,1.0
5055,Easy-to-hard,9,1,7,Conservative ,0.98006
5056,Easy-to-hard,9,1,8,Open,1.0
5057,Easy-to-hard,9,1,8,Conservative ,0.980006
5058,Easy-to-hard,9,1,9,Open,1.0
5059,Easy-to-hard,9,1,9,Conservative ,0.9851800000000001
5060,Easy-to-hard,9,2,0,Open,1.0
5061,Easy-to-hard,9,2,0,Conservative ,0.98
5062,Easy-to-hard,9,2,1,Open,1.0
5063,Easy-to-hard,9,2,1,Conservative ,0.98221
5064,Easy-to-hard,9,2,2,Open,1.0
5065,Easy-to-hard,9,2,2,Conservative ,0.980046
5066,Easy-to-hard,9,2,3,Open,1.0
5067,Easy-to-hard,9,2,3,Conservative ,0.98131
5068,Easy-to-hard,9,2,4,Open,1.0
5069,Easy-to-hard,9,2,4,Conservative ,0.9820019999999999
5070,Easy-to-hard,9,2,5,Open,1.0
5071,Easy-to-hard,9,2,5,Conservative ,0.981722
5072,Easy-to-hard,9,2,6,Open,1.0
5073,Easy-to-hard,9,2,6,Conservative ,0.982134
5074,Easy-to-hard,9,2,7,Open,1.0
5075,Easy-to-hard,9,2,7,Conservative ,0.988352
5076,Easy-to-hard,9,2,8,Open,1.0
5077,Easy-to-hard,9,2,8,Conservative ,0.9813639999999999
5078,Easy-to-hard,9,2,9,Open,1.0
5079,Easy-to-hard,9,2,9,Conservative ,0.98307
5080,Easy-to-hard,9,3,0,Open,1.0
5081,Easy-to-hard,9,3,0,Conservative ,0.9801000000000001
5082,Easy-to-hard,9,3,1,Open,1.0
5083,Easy-to-hard,9,3,1,Conservative ,0.984106
5084,Easy-to-hard,9,3,2,Open,1.0
5085,Easy-to-hard,9,3,2,Conservative ,0.980166
5086,Easy-to-hard,9,3,3,Open,1.0
5087,Easy-to-hard,9,3,3,Conservative ,0.98024
5088,Easy-to-hard,9,3,4,Open,1.0
5089,Easy-to-hard,9,3,4,Conservative ,0.9802719999999999
5090,Easy-to-hard,9,3,5,Open,1.0
5091,Easy-to-hard,9,3,5,Conservative ,0.9839619999999999
5092,Easy-to-hard,9,3,6,Open,1.0
5093,Easy-to-hard,9,3,6,Conservative ,0.980038
5094,Easy-to-hard,9,3,7,Open,1.0
5095,Easy-to-hard,9,3,7,Conservative ,0.980632
5096,Easy-to-hard,9,3,8,Open,1.0
5097,Easy-to-hard,9,3,8,Conservative ,0.9812860000000001
5098,Easy-to-hard,9,3,9,Open,1.0
5099,Easy-to-hard,9,3,9,Conservative ,0.9840040000000001
5100,Easy-to-hard,9,4,0,Open,1.0
5101,Easy-to-hard,9,4,0,Conservative ,0.984118
5102,Easy-to-hard,9,4,1,Open,1.0
5103,Easy-to-hard,9,4,1,Conservative ,0.9806999999999999
5104,Easy-to-hard,9,4,2,Open,1.0
5105,Easy-to-hard,9,4,2,Conservative ,0.98
5106,Easy-to-hard,9,4,3,Open,1.0
5107,Easy-to-hard,9,4,3,Conservative ,0.9800920000000001
5108,Easy-to-hard,9,4,4,Open,1.0
5109,Easy-to-hard,9,4,4,Conservative ,0.98
5110,Easy-to-hard,9,4,5,Open,1.0
5111,Easy-to-hard,9,4,5,Conservative ,0.980444
5112,Easy-to-hard,9,4,6,Open,1.0
5113,Easy-to-hard,9,4,6,Conservative ,0.986134
5114,Easy-to-hard,9,4,7,Open,1.0
5115,Easy-to-hard,9,4,7,Conservative ,0.980002
5116,Easy-to-hard,9,4,8,Open,1.0
5117,Easy-to-hard,9,4,8,Conservative ,0.981626
5118,Easy-to-hard,9,4,9,Open,1.0
5119,Easy-to-hard,9,4,9,Conservative ,0.980966
5120,Easy-to-hard,9,5,0,Open,1.0
5121,Easy-to-hard,9,5,0,Conservative ,0.980014
5122,Easy-to-hard,9,5,1,Open,1.0
5123,Easy-to-hard,9,5,1,Conservative ,0.98027
5124,Easy-to-hard,9,5,2,Open,1.0
5125,Easy-to-hard,9,5,2,Conservative ,0.981002
5126,Easy-to-hard,9,5,3,Open,1.0
5127,Easy-to-hard,9,5,3,Conservative ,0.980008
5128,Easy-to-hard,9,5,4,Open,1.0
5129,Easy-to-hard,9,5,4,Conservative ,0.981574
